id,subject,exam_no,question_text,created_at,type_of_ac,kategori
6e0ee5b3-2396-4707-a87a-b212eae3b9fc,INITIAL,1,What is the indication if the Engine Bleed Valve Closed due to Engine Bleed Air Over Pressure or Over Temperature ?,2026-02-23 02:23:01.459633+00,B737-800 NG,Electric & Avionic
6e10d666-f459-47a0-9299-fb170be1f79c,INITIAL,1,The aircraft water system is supplied by,2026-02-27 04:03:41.065982+00,B737-800 NG,Electric & Avionic
6e4afc42-7a9b-45c6-bebc-0cd55a2e02b3,INITIAL,1,What is the indication if the Engine Bleed Valve Closed due to Engine Bleed Air Over Pressure or Over Temperature ?,2026-02-23 02:23:24.932221+00,B737-MAX,Electric & Avionic
6e59ff82-8ea5-4676-b4bc-7119b00922af,INITIAL,1,One of fuel drain line through a hole in the left Fan Cowl panel is:,2026-02-23 02:22:38.044002+00,B737-800 NG,Airframe & Powerplant
6e66a59f-8f69-43a9-9538-84bdcf17bf1c,INITIAL,1,Full Authority Digital Engine Control system consists of :,2026-02-27 02:16:23.179796+00,Airbus A330 NEO,Electric & Avionic
6e7c166b-9d5a-4cc8-a64f-d1e6e64866cf,INITIAL,1,"How are the T/R sleeves kept stowed and locked, when not in use? ",2026-02-23 02:22:32.48056+00,B737-800 NG,Airframe & Powerplant
6e9e9bf4-d9b9-4148-be20-0ebc321c81ce,INITIAL,1,"To keep the Maintenance Manual current ",2026-02-23 02:48:55.943261+00,All Aircraft,REGULASI
6eb94b9c-0c9e-458e-b268-5f39270e64a7,INITIAL,1,The central commucation of digital audio control system is :,2026-02-23 02:23:17.42414+00,B737-MAX,Electric & Avionic
6eccbb80-45be-444d-86e1-cb6529712b02,INITIAL,1,How do you identify the ETOPS maintenance tasks?,2026-02-23 02:24:26.031305+00,All Aircraft,REGULASI
6ed98a27-3173-43aa-8d94-589107d345cb,INITIAL,1,"Any Major repair or Modification, the Authorized holder responsible to performed the surrounding area shall be inspected for hidden damage, inspection will also be conducted after repair accomplishment as required to issued :",2026-02-23 02:48:45.136546+00,All Aircraft,REGULASI
6ee8c453-03dd-4857-9e0f-9d8331db17ca,INITIAL,1,What difference Center pedestal between CRJ 700/705/900 and 1000 ?,2026-02-23 02:48:24.333971+00,CRJ1000,Airframe & Powerplant
6ef6e9ab-cca4-40c6-8ca7-db72ed61f394,INITIAL,1,When the green pump LO PR light is inhibited :,2026-02-23 02:22:15.860672+00,ATR72,Airframe & Powerplant
6f01bbfb-f885-4919-b60d-3502034614ab,INITIAL,1,Selecting an hydraulic engine driven pump switch to OFF will,2026-02-27 03:57:49.116094+00,B737-800 NG,Electric & Avionic
6f1e581c-ab6e-42c6-9bcf-a910f0435d4c,INITIAL,1,Detection of Pax Door Handle in position Close and Flush with the door outer skin,2026-02-23 02:48:30.658991+00,CRJ1000,Airframe & Powerplant
6f214d47-03b6-44e1-9d5a-359e764a351f,INITIAL,1,Where is the engine driven fuel pump located ?,2026-02-23 02:48:39.060193+00,CRJ1000,Electric & Avionic
6f2b7ab0-e600-4bb1-93ff-9041391414e1,INITIAL,1,Each engine has an alternate power relay for powering the EEC channel A and channel B. Four flight deck will make the DEU energize the alternate power relay. One action for powering the EEC is ?,2026-02-23 02:23:00.380846+00,B737-800 NG,Electric & Avionic
6f329579-dbb0-4f23-9a0e-7705c56a80b5,INITIAL,1,"Only the Golden Rod page (Station Copy) should be tear off after completion of entries at out station, and must be retained for 6 (six) months.",2026-02-23 02:49:11.732405+00,All Aircraft,REGULASI
6f3c52f2-ce1e-41ee-b310-171e28c9fcda,INITIAL,1,"A/C on ground, EXT PWR LT AVAIL  illuminated, to power the DC distribution system you must:",2026-02-23 02:46:51.916486+00,ATR72,Airframe & Powerplant
6f56cdda-b05c-4480-bb02-b375fdb6f99f,INITIAL,1,"Refer to CASR Part 145, A certificated AMO may not approve for return to service",2026-02-23 02:24:32.861895+00,All Aircraft,REGULASI
6f633cef-999a-402e-81bf-2e75676d9982,INITIAL,1,From what stage that cooling of HPT system (HPT Disks and HPT blades)?,2026-02-27 04:07:15.905655+00,B777-300 ER,Airframe & Powerplant
6fb1a22d-223e-4f12-9469-f93ed906fd3e,INITIAL,1,What is the type of the Engine powering the B737 Max?,2026-02-23 02:23:06.072824+00,B737-MAX,Airframe & Powerplant
7052e3ed-e1b0-4f67-8dde-f6eab22031ab,INITIAL,1,From what stage that PT25 sensor ice shield heated?,2026-02-27 04:10:44.499419+00,B777-300 ER,Electric & Avionic
7069dc2a-410c-47c3-b2cd-0319aa02d485,INITIAL,1,"When does the aircraft ""RVSM Validation Flight Required "" in the Manufacture recommendation to ensure RVSM approval integrity ?",2026-02-23 02:49:00.084889+00,All Aircraft,REGULASI
7086a655-16fd-4666-99e4-eb707d712d3f,INITIAL,1,What is/are the contributing factor(s) affecting EGT Margin value of the engine?,2026-02-27 04:10:44.774996+00,B777-300 ER,Electric & Avionic
709758f5-2221-4118-aec6-dc588c030905,INITIAL,1,"Access to the flight control computer (FCC) diagnostics is through : ",2026-02-23 02:24:04.103244+00,CRJ1000,Electric & Avionic
70a6e466-8bfc-42c9-a185-3f002efb8d34,INITIAL,1,What must be done as the Certifying Staff at an Out station where only one ETOPS authorized person is available ?,2026-02-23 02:48:59.705291+00,All Aircraft,REGULASI
70c5b498-c683-4d9b-9cb0-54f7161a9dcd,INITIAL,1,What haven flight control do you have when roll disc pulled?,2026-02-23 02:48:34.301289+00,CRJ1000,Airframe & Powerplant
70fc970d-5ae6-4aad-a13f-c2c418ae5862,INITIAL,1,Where is the location of the fuel shut off  valve battery :,2026-02-23 02:22:55.947604+00,B737-800 NG,Electric & Avionic
71338fdf-ec9b-4bb4-9461-a69349707fe8,INITIAL,1,When the avionics vent system extract fan should stop?,2026-02-23 02:22:11.268392+00,ATR72,Airframe & Powerplant
71433448-447c-41ec-87e0-ce0da53d0680,INITIAL,1,"Aircraft A330-800/900 NEO powered by Engine R&R Trent 7000, When APU fire is detected while the Aircraft is on ground and the APU is running, bellow answers are correct, Except:",2026-02-27 01:56:10.23332+00,Airbus A330 NEO,Airframe & Powerplant
71533e2d-e6a3-43f5-9a7d-61917f6fa7d8,INITIAL,1,Maintenance means :,2026-02-23 02:24:31.321574+00,All Aircraft,REGULASI
7172365e-8fdb-49fd-9ee0-b0dd2e74af1c,INITIAL,1,"When the Amber UND/V light illuminates, pressing the STBY BUS/INV 1 switch to OVRD will transfer the associated buses to the :",2026-02-23 02:22:20.22536+00,ATR72,Electric & Avionic
7173314f-5b1a-4449-aadd-a2a7fad38bd9,INITIAL,1,The radio altimeter is fail :,2026-02-23 02:22:57.081934+00,B737-800 NG,Electric & Avionic
71926fc7-4f84-42b7-bd16-016853ae8cd1,INITIAL,1,What must be done as the Certifying Staff at an Outstation where only one ETOPS authorized person is available ?,2026-02-23 02:24:18.850985+00,All Aircraft,REGULASI
719abeeb-c72f-4042-9c82-d0a486335ace,INITIAL,1,What is the protection in the HP/IP manifold incase of pressure built up to 185 psig?,2026-02-23 02:23:34.767082+00,B777-300 ER,Airframe & Powerplant
719ad7f3-16b4-466a-9b6b-a3dc7323a3e1,INITIAL,1,Requirement of an AMO holder is,2026-02-23 02:24:10.327465+00,All Aircraft,REGULASI
71e4cd8f-841a-4791-8550-8800de45d374,INITIAL,1,What controls the variable geometry system and how is it actuated?,2026-02-23 02:48:28.205326+00,CRJ1000,Airframe & Powerplant
721d9557-427f-4360-b283-e9a0f1aae34e,INITIAL,1,What is the requirement of the Equipment for the Aircraft Airspace where RVSM applied considered Special Qualification Airspace?,2026-02-23 02:48:52.128457+00,All Aircraft,REGULASI
72353662-2002-4bc8-bf4e-ef5d3fcf708f,INITIAL,1,Which spoiler surface are control by spoiler stabilizer control unit (SSPUs) no1?,2026-02-23 02:48:26.70593+00,CRJ1000,Airframe & Powerplant
725ef54b-0955-418a-b1e6-6577c80972b0,INITIAL,1,What is the Out of Phase in the Aircraft Maintenance means?,2026-02-23 02:24:12.501212+00,All Aircraft,REGULASI
728003c0-ca75-4e98-8c37-428f1afc45b3,INITIAL,1,"Refer to CASR 121.374 (e) and GA CMM III-2-7, Who is the maintenance personnel maynperformed the ETOPS task",2026-02-23 02:24:26.426698+00,All Aircraft,REGULASI
728a9162-f6a4-4285-8c0e-93f9a1a93c20,INITIAL,1,"What does its means if the amber "" COWL ANTI ICE "" Light illuminate follow "" TAI "" message appear on Engine N1 indicator during operation?",2026-02-23 02:22:42.549909+00,B737-800 NG,Airframe & Powerplant
7299fb0a-4104-49cc-bbfd-a1f14029df5a,INITIAL,1,"When an aircraft has completed an overhaul and is required to conduct a test flight, the following must be considered:",2026-02-23 02:24:17.298051+00,All Aircraft,REGULASI
72a54681-3dad-4193-9ebb-e99946c2e27a,INITIAL,1,Illumination of an electric hydrulic pump OVERHEAT light will,2026-02-27 04:00:04.0547+00,B737-800 NG,Electric & Avionic
72bababb-34d8-463a-88ab-7cffc835483a,INITIAL,1,"Depending on the zone, what indication is displayed when a bleed air leak is detected ?",2026-02-23 02:48:39.95806+00,CRJ1000,Electric & Avionic
72e85e64-66c8-4a5a-8753-1826de9a6a11,INITIAL,1,What duct to ensure supply of air during transition as well as in the fully extended or retracted positions?,2026-02-23 02:23:55.144437+00,CRJ1000,Airframe & Powerplant
72fed452-1d47-43eb-befc-4190c7b55f1e,INITIAL,1,"Is it possible to load or unload the cargo compartments,if the cargo loading system not electrically powered ?",2026-02-23 02:21:52.552199+00,Airbus A330-Series,Airframe & Powerplant
731ed0f2-3c68-424f-b97f-b2de7e97a852,INITIAL,1,CASR Part 43 applies to:,2026-02-23 02:24:13.312384+00,All Aircraft,REGULASI
732f7cfd-b43e-4e16-bb0b-e5c222ce8129,INITIAL,1,When the automatic mode failswith AUTO FAIL light illuminatethe illumination of the alternate light (green) so :,2026-02-23 02:23:15.781124+00,B737-MAX,Electric & Avionic
73626487-6366-4c2d-94c6-20071508c2a0,INITIAL,1,Which one of these answer are secondary light control?,2026-02-23 02:23:12.806182+00,B737-MAX,Airframe & Powerplant
738010ea-31ec-413e-a285-f0072783322c,INITIAL,1,"For each engine, Propulsion Control System consist of:",2026-02-27 01:56:17.043678+00,Airbus A330 NEO,Airframe & Powerplant
7383c575-ea3c-4264-a740-3ded339da224,INITIAL,1,What indication is displayed if a no-computed data condition acours while the distance measuring equipment (DME) tranceiver is in search mode ?,2026-02-23 02:23:44.676368+00,CRJ1000,Airframe & Powerplant
73855c3e-f197-4584-8ff4-f540a7942153,INITIAL,1,Group of Chapter Maintenance Manual relates to the Airframe System base on ATA spec no.100,2026-02-23 02:48:47.884565+00,All Aircraft,REGULASI
7388e490-1f7a-47b8-a3cd-4b53fd9ec254,INITIAL,1,Any operation by an aeroplane with two or more turbine engines where the diversion time to an en-route alternate aerodrome is greater than the threshold time established bynthe State of the Operator,2026-02-23 02:24:27.59604+00,All Aircraft,REGULASI
73b416d5-d8cd-4bab-8626-2ac1237e6e72,INITIAL,1,What does the Continuing Airworthiness in the Aircraft Maintenance means?,2026-02-23 02:24:20.457231+00,All Aircraft,REGULASI
73bd437f-713b-4a3c-aa55-b66e52e31da4,INITIAL,1,What are the initial steps to exend the flaps using the alternate flap system?,2026-02-23 02:23:31.309356+00,B777-300 ER,Airframe & Powerplant
73bf6a16-4e0b-4d23-a938-1e78cb9f5a93,INITIAL,1,Where are the air data system heater controller (ADSHC) located?,2026-02-23 02:48:27.30663+00,CRJ1000,Airframe & Powerplant
73ef6af3-f2a4-4fc0-9919-4c4921bcf3f2,INITIAL,1,"During engine start and operation, how many FADEC channels are in control ?",2026-02-23 02:48:39.383121+00,CRJ1000,Electric & Avionic
7402f775-96ff-4a91-9ca9-1e54709068bf,INITIAL,1,"The maintenance (MAINT) switch, installed on :",2026-02-23 02:24:01.827972+00,CRJ1000,Electric & Avionic
740b197b-b940-477c-be00-205cc7a12a62,INITIAL,1,When and where will the HOT icon be in view ?,2026-02-23 02:23:43.982278+00,CRJ1000,Airframe & Powerplant
74240b0f-c969-41fa-b873-e925f1e4a7ab,INITIAL,1,"Who is responsible for the airworthiness of an aircraft, if the maintenance of the aircraft is contracted to a repair station (AMO)?",2026-02-23 02:24:07.666325+00,All Aircraft,REGULASI
742e9017-22b5-4cd9-9496-2a8b5ff8bded,INITIAL,1,"In the HMU,the decreasing of the fuel flow is performed by venting :",2026-02-23 02:22:12.640233+00,ATR72,Airframe & Powerplant
749c0bd4-5f56-41ae-90da-7311e2d60a71,INITIAL,1,"If the EEC doesn't get normal electrical power, then what electrical power will backing up the EEC?",2026-02-23 02:23:09.160404+00,B737-MAX,Airframe & Powerplant
74a1e11a-5816-4143-9fbe-83df14065a1a,INITIAL,1,Where is the Wing Anti Ice (WTAI] Solenoid Valve installed?,2026-02-23 02:22:48.462598+00,B737-800 NG,Airframe & Powerplant
74b928bf-0987-4088-ad76-a8ad9577ffe4,INITIAL,1,Which is the controller related to the air conditioning bay ventilation system ?,2026-02-23 02:21:59.856263+00,Airbus A330-Series,Electric & Avionic
74be6293-4923-40d3-89ee-6a3b60239696,INITIAL,1,What is the function of the Alternate (ALTN) Pitch Trim Lever?,2026-02-23 02:23:38.045122+00,B777-300 ER,Airframe & Powerplant
74cfba8d-6506-47ac-8c82-01a36b227a21,INITIAL,1,"How long shall the records containing the total time in service, the current status of LLPs, the time since last overhaul of all items installed on the aircraft, the current status of applicable Airworthiness Directives (AD) to be retained Ref. CASR 91.417?",2026-02-23 02:49:11.142262+00,All Aircraft,REGULASI
7504bfea-63b6-4d98-9df5-3cfbfb01746c,INITIAL,1,The EEC reverts to SOFT alternate mode if ADlRS Pt is invalid. The engine will running based on,2026-02-23 02:22:41.405967+00,B737-800 NG,Airframe & Powerplant
75093894-f872-46df-b928-6d5122f73501,INITIAL,1,Which is provides automatic control of the cross bleed and APU bleed valve:,2026-02-27 01:56:16.509828+00,Airbus A330 NEO,Airframe & Powerplant
752250e7-89e4-4801-a3f7-f51082b5af75,INITIAL,1,The AFCS (CAC1 and 2) detect situations prohibiting engaged og the autopilot. If an attempt is made to engage the AP in these conditions :,2026-02-23 02:47:00.146243+00,ATR72,Electric & Avionic
7545b0c8-b68f-4fef-81b5-4a3ef1d56b16,INITIAL,1,If hydraulic X FEED valve is controlled open while LO LVL is detected :,2026-02-23 02:46:53.645225+00,ATR72,Airframe & Powerplant
755c0e58-08b1-4a93-9eb2-1a9bbbccb902,INITIAL,1,A functional test of the cockpit voice recorder (CVR) is carried out using the :,2026-02-23 02:48:20.3239+00,CRJ1000,Airframe & Powerplant
758156f5-032d-4915-af84-4a75ae4f396b,INITIAL,1,"A class II product definition is ( CASR 21-321) : ",2026-02-23 02:49:03.998394+00,All Aircraft,REGULASI
7589d246-477e-4220-b1c6-41f1d5186d2e,INITIAL,1,The STBY PITCH trim switch on the pedestal use power from which bus?,2026-02-23 02:22:17.617177+00,ATR72,Airframe & Powerplant
75a36c3b-9980-4a2b-8874-7ddad42ad8f4,INITIAL,1,How indexing both the N1 shaft and the N2 shaft.,2026-02-23 02:23:23.067639+00,B737-MAX,Electric & Avionic
75f0e415-1f37-428c-9d66-7e3891dbe15b,INITIAL,1,"All product need airworthiness approval. Certificate of Airworthiness is needed for: ",2026-02-23 02:48:42.768057+00,All Aircraft,REGULASI
75f4c62b-748d-4e93-8262-28b558a3d1cd,INITIAL,1,Airworthiness Directive is,2026-02-23 02:48:43.678861+00,All Aircraft,REGULASI
7643be05-c62e-4b01-809f-26b053cc2fb4,INITIAL,1,A Certificate of Registration is:,2026-02-23 02:24:14.744617+00,All Aircraft,REGULASI
766e7580-ba3a-4ef5-877d-c3564389a461,INITIAL,1,What haven flight control do you have when roll disc pulled?,2026-02-23 02:48:34.524645+00,CRJ1000,Airframe & Powerplant
767fd25d-ad3d-4890-af2d-b1334f082906,INITIAL,1,The EMER BAT CHG fault light comes on when:,2026-02-23 02:22:14.322729+00,ATR72,Airframe & Powerplant
76886e43-725b-4796-b9d7-546e03da86df,INITIAL,1,"What happens when the flight crew, with both engines running, places the 'start switch"" in CONT position? ",2026-02-23 02:22:31.850178+00,B737-800 NG,Airframe & Powerplant
76b659d2-31df-419d-a7a6-171e610d0ade,INITIAL,1,What is purpose of the temperature control valve ?,2026-02-23 02:21:57.657443+00,Airbus A330-Series,Airframe & Powerplant
76b7d724-27b8-4960-805e-d320abcc9946,INITIAL,1,How do you know that the parking brake is set ?,2026-02-23 02:23:32.657383+00,B777-300 ER,Airframe & Powerplant
77224550-a4fd-436b-8990-5f0d9c9d18fd,INITIAL,1,Who is responsible for issuance of Certificate of Radio Permit ?,2026-02-23 02:48:49.692063+00,All Aircraft,REGULASI
772a019c-8313-496f-a025-3cb1d8bfbba2,INITIAL,1,The AHRS is a system which supplies the crew :,2026-02-23 02:22:22.586492+00,ATR72,Electric & Avionic
772eca0d-b7db-4500-8409-4293a8074ed7,INITIAL,1,How is the MLG held in the downlock position ?,2026-02-23 02:48:29.723958+00,CRJ1000,Airframe & Powerplant
773a7cdf-d30d-478b-8687-5e4421f26b2d,INITIAL,1,"When does the aircraft ""RVSM Validation Flight Required"" in the Manufacture recommendation to ensure RVSM approval integrity ?",2026-02-23 02:24:12.194681+00,All Aircraft,REGULASI
776d0445-9ccb-4f31-9615-8ef1e398f679,INITIAL,1,What does the green Rev show on EICAS display?,2026-02-27 04:10:50.010539+00,B777-300 ER,Electric & Avionic
777591cc-abcb-4ad7-96ff-3b685c35d423,INITIAL,1,What haven flight control do you have when roll disc pulled?,2026-02-23 02:48:35.156788+00,CRJ1000,Airframe & Powerplant
7787cec1-aceb-4069-a2ed-8ab1d258f7b6,INITIAL,1,What is the background of repetitive inspection Main Full Pump strainer?,2026-02-27 04:10:45.664876+00,B777-300 ER,Electric & Avionic
77e2bdf0-8adf-458d-a182-42948b499b00,INITIAL,1,"The EEC's use this data to control the LPT ACC valve as mention bellow are correct, except?",2026-02-23 02:23:11.675862+00,B737-MAX,Airframe & Powerplant
77f832d4-9c9d-42f6-b2f1-aecc51cc323a,INITIAL,1,"Ref. QP 308-01, the correct procedure if somebody Canceled or VOID His/Her Stamp impression as mention bellow are correct, Except:",2026-02-23 02:49:12.238665+00,All Aircraft,REGULASI
77fdb520-2ca5-4c3a-9b69-003a72d76711,INITIAL,1,Where is AIMS Cabinet position in Main Equipment Center :,2026-02-27 04:06:26.684378+00,B777-300 ER,Airframe & Powerplant
780e61ba-13fa-4f0e-8520-8fd064b64e70,INITIAL,1,Every aircraft maintenance personnil must have a certificate of achievement earn from training & education. This declaration is stated in aviation law no:,2026-02-23 02:48:44.56633+00,All Aircraft,REGULASI
782cecef-9bbb-45e7-aaf2-5bb76da2cf39,INITIAL,1,"What is the procedure of an Approved Maintenance Organization (AMO) may fabricate,nin conformity with maintenance data, a restricted range of parts?",2026-02-23 02:24:19.666248+00,All Aircraft,REGULASI
783cd43f-417f-41e2-ae33-6bb8a08539ff,INITIAL,1,What is the purpose of the ACSU (Adjustable Cam-Switch Unit) ?,2026-02-23 02:48:39.573934+00,CRJ1000,Electric & Avionic
788ab6ac-f8df-4d1d-9a79-08d5afe57fee,INITIAL,1,The rating plug (P11) is a jumper plug that gives important engine information to the EEC. The rating plug is,2026-02-23 02:23:00.577257+00,B737-800 NG,Electric & Avionic
788d8a26-8170-47df-bf75-16f7e30b234a,INITIAL,1,Part 43 in CASR valid for,2026-02-23 02:48:44.089359+00,All Aircraft,REGULASI
78992558-383a-4587-bd53-d78dec37f60e,INITIAL,1,The stall protection system test:,2026-02-23 02:48:18.272926+00,CRJ1000,Airframe & Powerplant
789e4d96-e3cc-4da1-9f00-92c03d3bed28,INITIAL,1,"The requirement that the performance of maintenance or modification on aircraft and its components must use methods, techniques, and tools specified in the applicable manual, or other methods acceptable to the DGAC, is stated in:",2026-02-23 02:24:10.231893+00,All Aircraft,REGULASI
78acb4aa-bcae-4119-b1df-2b2b7c95b335,INITIAL,1,"The lamp dimmer unit provide 0 to 5 VAC low voltage (LV) outputs to the overhead integral lights through two circuit breakers mounted on the lamp dimmer unit, how many ampere that's circuit breakers?",2026-02-23 02:48:37.074084+00,CRJ1000,Electric & Avionic
78afc757-13e1-4dc8-bfb4-901a2cc18dfb,INITIAL,1,How many fan blade. Attached in the Engine CFM LEAP 1B?,2026-02-23 02:23:06.453523+00,B737-MAX,Airframe & Powerplant
790bdbed-2b61-4816-a48a-34e7a4f346d3,INITIAL,1,How to disconnect auto thrust at A330Neo?,2026-02-27 01:56:13.37934+00,Airbus A330 NEO,Airframe & Powerplant
7918892b-b6a9-4b8d-b4e7-1c0eabf164dc,INITIAL,1,The Speed Brake in B737 Max install on position:,2026-02-23 02:23:11.025614+00,B737-MAX,Airframe & Powerplant
7947f742-c02a-4449-8304-2559196a9420,INITIAL,1,Refer to GA-CMM Aircraft Structure Damage Control Sheets (ASDCS) What is the responsible The Certifying Staff as mention bellow Except :,2026-02-23 02:24:15.643123+00,All Aircraft,REGULASI
797b811a-b231-4eb2-9180-bf5910db8926,INITIAL,1,What's the power supply for FDR operation ?,2026-02-23 02:48:35.832904+00,CRJ1000,Electric & Avionic
79aa68b3-1c0b-4632-b05e-e32be4593dbd,INITIAL,1,What is Required Inspection Items (RII) in the Aircraft Maintenance ?,2026-02-23 02:48:45.655667+00,All Aircraft,REGULASI
79efc125-6164-4318-b58e-2484c1851398,INITIAL,1,During TCAS Failed occurs what system can be test first?,2026-02-23 02:22:51.564282+00,B737-800 NG,Airframe & Powerplant
7a04f769-0873-4143-bf0d-b503f6016b7c,INITIAL,1,If an engine or APU message appears on the ECAM :,2026-02-23 02:21:52.762063+00,Airbus A330-Series,Airframe & Powerplant
7a0f6db7-b255-408f-bca7-ec8f14521945,INITIAL,1,"When all isolation Valve Switches are set in AUTO oand both engine is running and APU is on, what is the normal position of the these valves?",2026-02-27 04:10:50.805856+00,B777-300 ER,Electric & Avionic
7a366cec-4ea5-4904-8786-85c126996151,INITIAL,1,"What is the aircraft component very sensitive to shock and vibration to take Hi-care for handling of part as mention bellow, except?",2026-02-23 02:22:43.218083+00,B737-800 NG,Airframe & Powerplant
7a89b7de-89dd-4178-8a9f-12171879a17e,INITIAL,1,What is the function of the passenger door support wheel assembly :,2026-02-23 02:48:23.730275+00,CRJ1000,Airframe & Powerplant
7aa05874-303d-4516-b4a5-6448aebd5a5a,INITIAL,1,From what stage that cooling of HPT system (HPT Disks and HPT blades)?,2026-02-27 04:10:44.627355+00,B777-300 ER,Electric & Avionic
7aa1a20f-8a0c-440f-8d75-69a4483b0a30,INITIAL,1,What is indicated by the illumination of the OVERHEAT light on the hydraulic controlnpanel (P5) ?,2026-02-23 02:22:49.162299+00,B737-800 NG,Airframe & Powerplant
7aa2ed53-beef-4df9-877e-5297c7209079,INITIAL,1,Repair Internal consist of (MEL) :,2026-02-27 04:03:39.819579+00,B737-800 NG,Electric & Avionic
7abcc9e3-5a84-4227-856c-7e972de47a74,INITIAL,1,What's function pressure switch at fire extinguisher Bottle?,2026-02-27 01:56:07.825036+00,Airbus A330 NEO,Airframe & Powerplant
7abe6bf6-d136-4bbc-aaf9-42f1af590786,INITIAL,1,"Persons authorized to approve aircraft, airframes, aircraft engines, propellers, appliances, or component parts for return to service after maintenance, preventive maintenance, rebuilding, or alternation"". This statement ias stated in the CASR part:",2026-02-23 02:24:23.642508+00,All Aircraft,REGULASI
7aceda3c-a9cc-495a-80e7-3411bd0433d6,INITIAL,1,Where is location installed of fuel flow transmitter ?,2026-02-27 01:56:15.067276+00,Airbus A330 NEO,Airframe & Powerplant
7ae265bc-5616-42e9-bdca-236fac5a48f1,INITIAL,1,The boost pump location is as follow :,2026-02-23 02:23:18.680364+00,B737-MAX,Electric & Avionic
7afbff4f-2f8f-4730-91f4-97d702394675,INITIAL,1,"After pulling and rotating the no.2 ENGINE FIRE WARNING Handle to CCW (L), we must replace:",2026-02-23 02:22:51.385745+00,B737-800 NG,Airframe & Powerplant
7b30fee5-2b68-45ef-b5ed-8b74a35daf13,INITIAL,1,"How long shall the records of the maintenance, preventive maintenance, and alterationnand records of the 100-hour, annual, progressive approved inspections to be retained RefnCASR 91.417?",2026-02-23 02:24:27.813944+00,All Aircraft,REGULASI
7b36c65a-a95b-45e5-ad67-337ae8e7d8ae,INITIAL,1,Aircraft A330-800/900 NEO powered by Engine R&R Trent 7000 has Station X=0 Reference number at :,2026-02-27 01:56:08.710864+00,Airbus A330 NEO,Airframe & Powerplant
7b4f340e-3965-46a0-94b5-ec92d963d1ed,INITIAL,1,"On PFR Maint. Status Nil, Flight phase Engine Start fault ATA 23- 33- 36 class 1 hard ADB (81 MK 3) source PES Trouble some of reading light will not illuminate starting from row 5, what is the possible cause",2026-02-23 02:21:58.105916+00,Airbus A330-Series,Airframe & Powerplant
7b5325c2-06b6-42db-8399-17759548f16c,INITIAL,1,"Ref. QP 308-01, the correct procedure if somebody Canceled or VOID His/Her Stamp impression as mention bellow are correct, Except:",2026-02-23 02:24:46.739867+00,All Aircraft,REGULASI
7bab0ba5-6ffe-4f3e-ba3f-0d21d3529500,INITIAL,1,If one control column is jammed:,2026-02-23 02:22:18.147273+00,ATR72,Airframe & Powerplant
7bbef09b-1d20-4f92-956f-5eee9decfb3f,INITIAL,1,What is the Main thrust engine parameter Trent 7000?,2026-02-27 01:56:10.093539+00,Airbus A330 NEO,Airframe & Powerplant
7bf29f05-511c-45fc-acc5-3ef9518815c4,INITIAL,1,"Where is the 'aerodynamic station"" #25 located? ",2026-02-23 02:22:30.936402+00,B737-800 NG,Airframe & Powerplant
7c229162-7c46-4825-a0d9-a6018edeb162,INITIAL,1,What is the Fuel indicating system in A330 Aircraft ?,2026-02-23 02:22:07.585212+00,Airbus A330-Series,Electric & Avionic
7c251db6-3233-4569-a757-ed6f49ad5ea3,INITIAL,1,Refueling with passengers on board recommended when :,2026-02-23 02:24:23.937526+00,All Aircraft,REGULASI
7c31fa93-6e89-40d9-b9bb-dd4e8b3080f6,INITIAL,1,EMU Function,2026-02-27 01:56:14.046636+00,Airbus A330 NEO,Airframe & Powerplant
7c761715-4e8b-4e42-be9d-93879bf38dad,INITIAL,1,How many bold the engine attached to the engine mount?,2026-02-23 02:22:58.890886+00,B737-800 NG,Electric & Avionic
7c802218-0d56-415b-83f4-025398727cdf,INITIAL,1,Testing information is devided into :,2026-02-23 02:24:21.816061+00,All Aircraft,REGULASI
7c8575e7-f86d-448d-8eb2-a53598ff09e5,INITIAL,1,What is the Coniguration of Combustor of the CFM LEAP Engine powering the B737 Max?,2026-02-23 02:23:08.933384+00,B737-MAX,Airframe & Powerplant
7c888e6f-fd5f-4251-94a3-0c5808dfdb27,INITIAL,1,Which statement is true? Main gear stteering is commanded:,2026-02-23 02:23:32.459308+00,B777-300 ER,Airframe & Powerplant
7cbf77a1-040d-42b1-a1f7-173d4f5b43a9,INITIAL,1,Failure of the A.C. transfer bus NO.2 will,2026-02-27 04:01:22.890431+00,B737-800 NG,Electric & Avionic
7ccd30dc-2a81-4c2a-9d04-d2056d9e3766,INITIAL,1,"Regarding to the CASR Part145, Certifying Personnel to approve an article for return to service. If employee by a certificated AMO located inside the Republic of Indonesia :",2026-02-23 02:24:28.67966+00,All Aircraft,REGULASI
7cd3f3b1-6f8d-49d2-9f59-a9d0fef52b3b,INITIAL,1,What could cause the STAB GREENBAND EICAS message to be displayed?,2026-02-23 02:23:30.263253+00,B777-300 ER,Airframe & Powerplant
7d004cf6-d609-4b13-a987-10a74ac79d86,INITIAL,1,"When does the report DAAO form 43-337 after the aircraft, airframe, aircraft engine or appliance under CASR part 43 Appendix B to the appropriate DGCA Office Ref GA-CMM Part XIV?",2026-02-23 02:49:01.147813+00,All Aircraft,REGULASI
7d02aeef-9131-41f9-b3e1-2140560ad537,INITIAL,1,Ground crew horn will be active if:,2026-02-23 02:22:54.045775+00,B737-800 NG,Electric & Avionic
